"id","participant_id","timesent_utc","name","gender","handedness","time_gameplayed_utc","details","Is UFO Green","Late Response","Response Window","Correct Button","Response Time","Cue Angle"
"541ddf57b6145ef52a4f4c77","BLUE-00058","2014-09-20T16:11:00-0400",,"FEMALE","RIGHT","2014-09-20T16:07:19-0400","Cue Angle",,"0","1","520","0","N/A","LeftFull"
"541ddf57b6145ef52a4f4c77","BLUE-00058","2014-09-20T16:11:00-0400",,"FEMALE","RIGHT","2014-09-20T16:07:19-0400","Cue Angle",,"1","1","520","0","N/A","Full"
"541ddf57b6145ef52a4f4c77","BLUE-00058","2014-09-20T16:11:00-0400",,"FEMALE","RIGHT","2014-09-20T16:07:19-0400","Cue Angle",,"0","1","550","0","N/A","LeftSmall"
"541ddf57b6145ef52a4f4c77","BLUE-00058","2014-09-20T16:11:00-0400",,"FEMALE","RIGHT","2014-09-20T16:07:19-0400","Cue Angle",,"1","1","550","0","N/A","RightBig"
"541ddf57b6145ef52a4f4c77","BLUE-00058","2014-09-20T16:11:00-0400",,"FEMALE","RIGHT","2014-09-20T16:07:19-0400","Cue Angle",,"0","1","580","0","N/A","RightSmall"
"541f457db6145e2a293fa8e3","BLUE-00079","2014-09-21T17:39:08-0400",,"FEMALE","RIGHT","2014-09-21T17:33:39-0400","Cue Angle",,"0","0","800","1","800","LeftFull"
"541f457db6145e2a293fa8e3","BLUE-00079","2014-09-21T17:39:08-0400",,"FEMALE","RIGHT","2014-09-21T17:33:39-0400","Cue Angle",,"1","0","800","0","800","LeftBig"
"541f457db6145e2a293fa8e3","BLUE-00079","2014-09-21T17:39:08-0400",,"FEMALE","RIGHT","2014-09-21T17:33:39-0400","Cue Angle",,"0","0","840","1","840","LeftSmall"
"541f457db6145e2a293fa8e3","BLUE-00079","2014-09-21T17:39:08-0400",,"FEMALE","RIGHT","2014-09-21T17:33:39-0400","Cue Angle",,"0","0","840","1","840","RightSmall"
"541f457db6145e2a293fa8e3","BLUE-00079","2014-09-21T17:39:08-0400",,"FEMALE","RIGHT","2014-09-21T17:33:39-0400","Cue Angle",,"1","1","840","0","N/A","Full"
"541f457db6145e2a293fa8e3","BLUE-00079","2014-09-21T17:39:08-0400",,"FEMALE","RIGHT","2014-09-21T17:33:39-0400","Cue Angle",,"1","0","880","1","874.3339776992798","RightFull"
"541f457db6145e2a293fa8e3","BLUE-00079","2014-09-21T17:39:08-0400",,"FEMALE","RIGHT","2014-09-21T17:33:39-0400","Cue Angle",,"0","1","870","0","N/A","RightSmall"
"541f457db6145e2a293fa8e3","BLUE-00079","2014-09-21T17:39:08-0400",,"FEMALE","RIGHT","2014-09-21T17:33:39-0400","Cue Angle",,"0","1","870","0","N/A","LeftFull"
"541f457db6145e2a293fa8e3","BLUE-00079","2014-09-21T17:39:08-0400",,"FEMALE","RIGHT","2014-09-21T17:33:39-0400","Cue Angle",,"1","0","870","1","861.5840077400208","Full"
"541f457db6145e2a293fa8e3","BLUE-00079","2014-09-21T17:39:08-0400",,"FEMALE","RIGHT","2014-09-21T17:33:39-0400","Cue Angle",,"1","1","860","0","N/A","LeftFull"
"541f457db6145e2a293fa8e3","BLUE-00079","2014-09-21T17:39:08-0400",,"FEMALE","RIGHT","2014-09-21T17:33:39-0400","Cue Angle",,"0","0","900","1","900","LeftBig"
"541f457db6145e2a293fa8e3","BLUE-00079","2014-09-21T17:39:08-0400",,"FEMALE","RIGHT","2014-09-21T17:33:39-0400","Cue Angle",,"0","0","900","1","900","LeftFull"
"541f457db6145e2a293fa8e3","BLUE-00079","2014-09-21T17:39:08-0400",,"FEMALE","RIGHT","2014-09-21T17:33:39-0400","Cue Angle",,"0","0","900","1","900","RightBig"
"541f457db6145e2a293fa8e3","BLUE-00079","2014-09-21T17:39:08-0400",,"FEMALE","RIGHT","2014-09-21T17:33:39-0400","Cue Angle",,"0","0","900","1","900","LeftFull"
"541f457db6145e2a293fa8e3","BLUE-00079","2014-09-21T17:39:08-0400",,"FEMALE","RIGHT","2014-09-21T17:33:39-0400","Cue Angle",,"1","0","900","1","841.1270380020142","Full"
"541f457db6145e2a293fa8e3","BLUE-00079","2014-09-21T17:39:08-0400",,"FEMALE","RIGHT","2014-09-21T17:33:39-0400","Cue Angle",,"0","1","890","0","N/A","LeftSmall"
"541f457db6145e2a293fa8e3","BLUE-00079","2014-09-21T17:39:08-0400",,"FEMALE","RIGHT","2014-09-21T17:33:39-0400","Cue Angle",,"1","1","890","0","N/A","LeftFull"
"541f457db6145e2a293fa8e3","BLUE-00079","2014-09-21T17:39:08-0400",,"FEMALE","RIGHT","2014-09-21T17:33:39-0400","Cue Angle",,"0","0","930","1","930","LeftFull"
"541f457db6145e2a293fa8e3","BLUE-00079","2014-09-21T17:39:08-0400",,"FEMALE","RIGHT","2014-09-21T17:33:39-0400","Cue Angle",,"1","0","930","1","827.0599842071533","LeftFull"
"541f457db6145e2a293fa8e3","BLUE-00079","2014-09-21T17:39:08-0400",,"FEMALE","RIGHT","2014-09-21T17:33:39-0400","Cue Angle",,"0","1","920","0","N/A","RightFull"
"541f457db6145e2a293fa8e3","BLUE-00079","2014-09-21T17:39:08-0400",,"FEMALE","RIGHT","2014-09-21T17:33:39-0400","Cue Angle",,"0","1","920","0","N/A","RightBig"
"541f457db6145e2a293fa8e3","BLUE-00079","2014-09-21T17:39:08-0400",,"FEMALE","RIGHT","2014-09-21T17:33:39-0400","Cue Angle",,"0","1","920","0","N/A","LeftFull"
"541f457db6145e2a293fa8e3","BLUE-00079","2014-09-21T17:39:08-0400",,"FEMALE","RIGHT","2014-09-21T17:33:39-0400","Cue Angle",,"0","1","920","0","N/A","LeftBig"
"541f457db6145e2a293fa8e3","BLUE-00079","2014-09-21T17:39:08-0400",,"FEMALE","RIGHT","2014-09-21T17:33:39-0400","Cue Angle",,"1","0","960","1","673.8899946212769","RightSmall"
"541f457db6145e2a293fa8e3","BLUE-00079","2014-09-21T17:39:08-0400",,"FEMALE","RIGHT","2014-09-21T17:33:39-0400","Cue Angle",,"0","1","950","0","N/A","RightSmall"
"541f457db6145e2a293fa8e3","BLUE-00079","2014-09-21T17:39:08-0400",,"FEMALE","RIGHT","2014-09-21T17:33:39-0400","Cue Angle",,"1","0","990","1","806.6499829292297","LeftBig"
"541f457db6145e2a293fa8e3","BLUE-00079","2014-09-21T17:39:08-0400",,"FEMALE","RIGHT","2014-09-21T17:33:39-0400","Cue Angle",,"1","0","970","1","692.359983921051","RightBig"
"541f457db6145e2a293fa8e3","BLUE-00079","2014-09-21T17:39:08-0400",,"FEMALE","RIGHT","2014-09-21T17:33:39-0400","Cue Angle",,"0","1","930","0","N/A","LeftFull"
"541f457db6145e2a293fa8e3","BLUE-00079","2014-09-21T17:39:08-0400",,"FEMALE","RIGHT","2014-09-21T17:33:39-0400","Cue Angle",,"1","1","930","0","N/A","RightFull"
"541f457db6145e2a293fa8e3","BLUE-00079","2014-09-21T17:39:08-0400",,"FEMALE","RIGHT","2014-09-21T17:33:39-0400","Cue Angle",,"0","1","970","0","N/A","LeftSmall"
"541f457db6145e2a293fa8e3","BLUE-00079","2014-09-21T17:39:08-0400",,"FEMALE","RIGHT","2014-09-21T17:33:39-0400","Cue Angle",,"1","0","970","1","755.8500170707703","LeftFull"
"541f457db6145e2a293fa8e3","BLUE-00079","2014-09-21T17:39:08-0400",,"FEMALE","RIGHT","2014-09-21T17:33:39-0400","Cue Angle",,"1","1","950","0","N/A","LeftBig"
"541f457db6145e2a293fa8e3","BLUE-00079","2014-09-21T17:39:08-0400",,"FEMALE","RIGHT","2014-09-21T17:33:39-0400","Cue Angle",,"1","1","980","0","N/A","LeftSmall"
"541f457db6145e2a293fa8e3","BLUE-00079","2014-09-21T17:39:08-0400",,"FEMALE","RIGHT","2014-09-21T17:33:39-0400","Cue Angle",,"1","0","1020","1","775.3349542617798","RightSmall"
"541f457db6145e2a293fa8e3","BLUE-00079","2014-09-21T17:39:08-0400",,"FEMALE","RIGHT","2014-09-21T17:33:39-0400","Cue Angle",,"1","0","1010","1","741.8689727783203","LeftBig"
"541f457db6145e2a293fa8e3","BLUE-00079","2014-09-21T17:39:08-0400",,"FEMALE","RIGHT","2014-09-21T17:33:39-0400","Cue Angle",,"1","1","1000","0","N/A","RightFull"
"541f457db6145e2a293fa8e3","BLUE-00079","2014-09-21T17:39:08-0400",,"FEMALE","RIGHT","2014-09-21T17:33:39-0400","Cue Angle",,"0","1","1020","0","N/A","RightBig"
"541f457db6145e2a293fa8e3","BLUE-00079","2014-09-21T17:39:08-0400",,"FEMALE","RIGHT","2014-09-21T17:33:39-0400","Cue Angle",,"1","0","1020","1","736.9310259819031","LeftBig"
"541f457db6145e2a293fa8e3","BLUE-00079","2014-09-21T17:39:08-0400",,"FEMALE","RIGHT","2014-09-21T17:33:39-0400","Cue Angle",,"1","0","1010","1","842.0180082321167","LeftBig"
"541f457db6145e2a293fa8e3","BLUE-00079","2014-09-21T17:39:08-0400",,"FEMALE","RIGHT","2014-09-21T17:33:39-0400","Cue Angle",,"0","1","1000","0","N/A","LeftBig"
"54238988b6145e93403fa8de","GREEN-00068","2014-09-24T22:18:31-0500",,"FEMALE","RIGHT","2014-09-24T22:14:12-0500","Cue Angle",,"1","0","800","0","800","LeftFull"
"54238988b6145e93403fa8de","GREEN-00068","2014-09-24T22:18:31-0500",,"FEMALE","RIGHT","2014-09-24T22:14:12-0500","Cue Angle",,"1","0","830","1","791.0670042037964","RightBig"
"54238988b6145e93403fa8de","GREEN-00068","2014-09-24T22:18:31-0500",,"FEMALE","RIGHT","2014-09-24T22:14:12-0500","Cue Angle",,"1","1","820","0","N/A","LeftSmall"
"54238988b6145e93403fa8de","GREEN-00068","2014-09-24T22:18:31-0500",,"FEMALE","RIGHT","2014-09-24T22:14:12-0500","Cue Angle",,"1","0","860","0","860","LeftSmall"
"54238988b6145e93403fa8de","GREEN-00068","2014-09-24T22:18:31-0500",,"FEMALE","RIGHT","2014-09-24T22:14:12-0500","Cue Angle",,"0","0","900","1","900","LeftFull"
"54238988b6145e93403fa8de","GREEN-00068","2014-09-24T22:18:31-0500",,"FEMALE","RIGHT","2014-09-24T22:14:12-0500","Cue Angle",,"0","0","900","1","900","RightBig"
"54238988b6145e93403fa8de","GREEN-00068","2014-09-24T22:18:31-0500",,"FEMALE","RIGHT","2014-09-24T22:14:12-0500","Cue Angle",,"0","0","900","1","900","LeftBig"
"54238988b6145e93403fa8de","GREEN-00068","2014-09-24T22:18:31-0500",,"FEMALE","RIGHT","2014-09-24T22:14:12-0500","Cue Angle",,"1","0","900","0","900","LeftBig"
"54238988b6145e93403fa8de","GREEN-00068","2014-09-24T22:18:31-0500",,"FEMALE","RIGHT","2014-09-24T22:14:12-0500","Cue Angle",,"1","0","940","0","940","RightBig"
"54238988b6145e93403fa8de","GREEN-00068","2014-09-24T22:18:31-0500",,"FEMALE","RIGHT","2014-09-24T22:14:12-0500","Cue Angle",,"0","0","980","1","980","LeftSmall"
"54238988b6145e93403fa8de","GREEN-00068","2014-09-24T22:18:31-0500",,"FEMALE","RIGHT","2014-09-24T22:14:12-0500","Cue Angle",,"1","0","980","1","791.1579608917236","RightBig"
"54238988b6145e93403fa8de","GREEN-00068","2014-09-24T22:18:31-0500",,"FEMALE","RIGHT","2014-09-24T22:14:12-0500","Cue Angle",,"0","1","970","0","N/A","RightSmall"
"54238988b6145e93403fa8de","GREEN-00068","2014-09-24T22:18:31-0500",,"FEMALE","RIGHT","2014-09-24T22:14:12-0500","Cue Angle",,"1","1","970","0","N/A","Full"
"54238988b6145e93403fa8de","GREEN-00068","2014-09-24T22:18:31-0500",,"FEMALE","RIGHT","2014-09-24T22:14:12-0500","Cue Angle",,"1","0","1010","1","958.9700102806091","RightBig"
"54238988b6145e93403fa8de","GREEN-00068","2014-09-24T22:18:31-0500",,"FEMALE","RIGHT","2014-09-24T22:14:12-0500","Cue Angle",,"0","1","1000","0","N/A","RightSmall"
"54238988b6145e93403fa8de","GREEN-00068","2014-09-24T22:18:31-0500",,"FEMALE","RIGHT","2014-09-24T22:14:12-0500","Cue Angle",,"1","0","1000","1","946.2550282478333","RightSmall"
"54238988b6145e93403fa8de","GREEN-00068","2014-09-24T22:18:31-0500",,"FEMALE","RIGHT","2014-09-24T22:14:12-0500","Cue Angle",,"1","1","990","0","N/A","RightSmall"
"54238988b6145e93403fa8de","GREEN-00068","2014-09-24T22:18:31-0500",,"FEMALE","RIGHT","2014-09-24T22:14:12-0500","Cue Angle",,"0","0","1030","1","1030","Full"
"54238988b6145e93403fa8de","GREEN-00068","2014-09-24T22:18:31-0500",,"FEMALE","RIGHT","2014-09-24T22:14:12-0500","Cue Angle",,"1","0","1030","1","828.2110095024109","RightFull"
"54238988b6145e93403fa8de","GREEN-00068","2014-09-24T22:18:31-0500",,"FEMALE","RIGHT","2014-09-24T22:14:12-0500","Cue Angle",,"1","1","1020","0","N/A","LeftBig"
"54238988b6145e93403fa8de","GREEN-00068","2014-09-24T22:18:31-0500",,"FEMALE","RIGHT","2014-09-24T22:14:12-0500","Cue Angle",,"1","0","1060","1","874.0100264549255","Full"
"54238988b6145e93403fa8de","GREEN-00068","2014-09-24T22:18:31-0500",,"FEMALE","RIGHT","2014-09-24T22:14:12-0500","Cue Angle",,"0","1","1050","0","N/A","LeftBig"
"54238988b6145e93403fa8de","GREEN-00068","2014-09-24T22:18:31-0500",,"FEMALE","RIGHT","2014-09-24T22:14:12-0500","Cue Angle",,"1","0","1090","1","840.1539921760559","LeftBig"
"54238988b6145e93403fa8de","GREEN-00068","2014-09-24T22:18:31-0500",,"FEMALE","RIGHT","2014-09-24T22:14:12-0500","Cue Angle",,"0","1","1080","0","N/A","LeftFull"
"54238988b6145e93403fa8de","GREEN-00068","2014-09-24T22:18:31-0500",,"FEMALE","RIGHT","2014-09-24T22:14:12-0500","Cue Angle",,"0","1","1080","0","N/A","RightBig"
"54238988b6145e93403fa8de","GREEN-00068","2014-09-24T22:18:31-0500",,"FEMALE","RIGHT","2014-09-24T22:14:12-0500","Cue Angle",,"1","0","1080","1","1070.9879994392395","LeftBig"
"54238988b6145e93403fa8de","GREEN-00068","2014-09-24T22:18:31-0500",,"FEMALE","RIGHT","2014-09-24T22:14:12-0500","Cue Angle",,"0","1","1060","0","N/A","LeftSmall"
"54238988b6145e93403fa8de","GREEN-00068","2014-09-24T22:18:31-0500",,"FEMALE","RIGHT","2014-09-24T22:14:12-0500","Cue Angle",,"1","0","1060","1","747.7390170097351","RightSmall"
"54238988b6145e93403fa8de","GREEN-00068","2014-09-24T22:18:31-0500",,"FEMALE","RIGHT","2014-09-24T22:14:12-0500","Cue Angle",,"0","1","1020","0","N/A","LeftBig"
"54238988b6145e93403fa8de","GREEN-00068","2014-09-24T22:18:31-0500",,"FEMALE","RIGHT","2014-09-24T22:14:12-0500","Cue Angle",,"0","1","1020","0","N/A","RightBig"
"54238988b6145e93403fa8de","GREEN-00068","2014-09-24T22:18:31-0500",,"FEMALE","RIGHT","2014-09-24T22:14:12-0500","Cue Angle",,"1","0","1020","1","818.5539841651917","RightBig"
"54238988b6145e93403fa8de","GREEN-00068","2014-09-24T22:18:31-0500",,"FEMALE","RIGHT","2014-09-24T22:14:12-0500","Cue Angle",,"1","1","940","0","N/A","LeftFull"
"54238988b6145e93403fa8de","GREEN-00068","2014-09-24T22:18:31-0500",,"FEMALE","RIGHT","2014-09-24T22:14:12-0500","Cue Angle",,"0","1","980","0","N/A","RightSmall"
"54238988b6145e93403fa8de","GREEN-00068","2014-09-24T22:18:31-0500",,"FEMALE","RIGHT","2014-09-24T22:14:12-0500","Cue Angle",,"1","0","1020","1","856.7889928817749","LeftSmall"
"54238988b6145e93403fa8de","GREEN-00068","2014-09-24T22:18:31-0500",,"FEMALE","RIGHT","2014-09-24T22:14:12-0500","Cue Angle",,"0","1","1010","0","N/A","RightBig"
"54238988b6145e93403fa8de","GREEN-00068","2014-09-24T22:18:31-0500",,"FEMALE","RIGHT","2014-09-24T22:14:12-0500","Cue Angle",,"0","1","1010","0","N/A","RightSmall"
"54238988b6145e93403fa8de","GREEN-00068","2014-09-24T22:18:31-0500",,"FEMALE","RIGHT","2014-09-24T22:14:12-0500","Cue Angle",,"0","1","1010","0","N/A","LeftFull"
"54238988b6145e93403fa8de","GREEN-00068","2014-09-24T22:18:31-0500",,"FEMALE","RIGHT","2014-09-24T22:14:12-0500","Cue Angle",,"0","1","1010","0","N/A","LeftFull"
"54238988b6145e93403fa8de","GREEN-00068","2014-09-24T22:18:31-0500",,"FEMALE","RIGHT","2014-09-24T22:14:12-0500","Cue Angle",,"0","1","1010","0","N/A","RightFull"
"54238988b6145e93403fa8de","GREEN-00068","2014-09-24T22:18:31-0500",,"FEMALE","RIGHT","2014-09-24T22:14:12-0500","Cue Angle",,"0","1","1010","0","N/A","Full"
"54272d14b6145e357c7b23ca","BLUE-00086","2014-09-27T17:33:09-0400",,"FEMALE","RIGHT","2014-09-27T17:29:35-0400","Cue Angle",,"1","0","800","0","800","LeftBig"
"54272d14b6145e357c7b23ca","BLUE-00086","2014-09-27T17:33:09-0400",,"FEMALE","RIGHT","2014-09-27T17:29:35-0400","Cue Angle",,"1","0","840","1","828.7120461463928","RightBig"
"54272d14b6145e357c7b23ca","BLUE-00086","2014-09-27T17:33:09-0400",,"FEMALE","RIGHT","2014-09-27T17:29:35-0400","Cue Angle",,"1","0","830","1","781.6219925880432","RightBig"
"54272d14b6145e357c7b23ca","BLUE-00086","2014-09-27T17:33:09-0400",,"FEMALE","RIGHT","2014-09-27T17:29:35-0400","Cue Angle",,"0","1","820","0","N/A","RightBig"
"54272d14b6145e357c7b23ca","BLUE-00086","2014-09-27T17:33:09-0400",,"FEMALE","RIGHT","2014-09-27T17:29:35-0400","Cue Angle",,"1","0","820","1","793.895959854126","Full"
"54272d14b6145e357c7b23ca","BLUE-00086","2014-09-27T17:33:09-0400",,"FEMALE","RIGHT","2014-09-27T17:29:35-0400","Cue Angle",,"1","1","800","0","N/A","LeftFull"
"54272d14b6145e357c7b23ca","BLUE-00086","2014-09-27T17:33:09-0400",,"FEMALE","RIGHT","2014-09-27T17:29:35-0400","Cue Angle",,"0","0","840","1","840","RightFull"
"54272d14b6145e357c7b23ca","BLUE-00086","2014-09-27T17:33:09-0400",,"FEMALE","RIGHT","2014-09-27T17:29:35-0400","Cue Angle",,"0","0","840","1","840","Full"
"54272d14b6145e357c7b23ca","BLUE-00086","2014-09-27T17:33:09-0400",,"FEMALE","RIGHT","2014-09-27T17:29:35-0400","Cue Angle",,"0","0","840","1","840","Full"
"54272d14b6145e357c7b23ca","BLUE-00086","2014-09-27T17:33:09-0400",,"FEMALE","RIGHT","2014-09-27T17:29:35-0400","Cue Angle",,"1","0","840","1","789.8220419883728","Full"
"54272d14b6145e357c7b23ca","BLUE-00086","2014-09-27T17:33:09-0400",,"FEMALE","RIGHT","2014-09-27T17:29:35-0400","Cue Angle",,"1","0","830","1","757.3270201683044","RightSmall"
"54272d14b6145e357c7b23ca","BLUE-00086","2014-09-27T17:33:09-0400",,"FEMALE","RIGHT","2014-09-27T17:29:35-0400","Cue Angle",,"1","0","810","1","701.4600038528442","Full"
"54272d14b6145e357c7b23ca","BLUE-00086","2014-09-27T17:33:09-0400",,"FEMALE","RIGHT","2014-09-27T17:29:35-0400","Cue Angle",,"0","1","790","0","N/A","RightBig"
"54272d14b6145e357c7b23ca","BLUE-00086","2014-09-27T17:33:09-0400",,"FEMALE","RIGHT","2014-09-27T17:29:35-0400","Cue Angle",,"1","1","790","0","N/A","LeftBig"
"54272d14b6145e357c7b23ca","BLUE-00086","2014-09-27T17:33:09-0400",,"FEMALE","RIGHT","2014-09-27T17:29:35-0400","Cue Angle",,"0","1","830","0","N/A","LeftBig"
"54272d14b6145e357c7b23ca","BLUE-00086","2014-09-27T17:33:09-0400",,"FEMALE","RIGHT","2014-09-27T17:29:35-0400","Cue Angle",,"0","1","830","0","N/A","Full"
"54272d14b6145e357c7b23ca","BLUE-00086","2014-09-27T17:33:09-0400",,"FEMALE","RIGHT","2014-09-27T17:29:35-0400","Cue Angle",,"1","1","830","0","N/A","LeftFull"
"54272d14b6145e357c7b23ca","BLUE-00086","2014-09-27T17:33:09-0400",,"FEMALE","RIGHT","2014-09-27T17:29:35-0400","Cue Angle",,"1","0","870","1","857.2140336036682","LeftSmall"
"54272d14b6145e357c7b23ca","BLUE-00086","2014-09-27T17:33:09-0400",,"FEMALE","RIGHT","2014-09-27T17:29:35-0400","Cue Angle",,"1","1","860","0","N/A","LeftFull"
"54272d14b6145e357c7b23ca","BLUE-00086","2014-09-27T17:33:09-0400",,"FEMALE","RIGHT","2014-09-27T17:29:35-0400","Cue Angle",,"0","0","900","1","900","RightSmall"
"54272d14b6145e357c7b23ca","BLUE-00086","2014-09-27T17:33:09-0400",,"FEMALE","RIGHT","2014-09-27T17:29:35-0400","Cue Angle",,"0","0","900","1","900","LeftFull"
"54272d14b6145e357c7b23ca","BLUE-00086","2014-09-27T17:33:09-0400",,"FEMALE","RIGHT","2014-09-27T17:29:35-0400","Cue Angle",,"1","0","900","1","872.0390200614929","Full"
"54272d14b6145e357c7b23ca","BLUE-00086","2014-09-27T17:33:09-0400",,"FEMALE","RIGHT","2014-09-27T17:29:35-0400","Cue Angle",,"0","1","890","0","N/A","LeftSmall"
"54272d14b6145e357c7b23ca","BLUE-00086","2014-09-27T17:33:09-0400",,"FEMALE","RIGHT","2014-09-27T17:29:35-0400","Cue Angle",,"1","1","890","0","N/A","LeftSmall"
"54272d14b6145e357c7b23ca","BLUE-00086","2014-09-27T17:33:09-0400",,"FEMALE","RIGHT","2014-09-27T17:29:35-0400","Cue Angle",,"0","0","930","1","930","LeftSmall"
"54272d14b6145e357c7b23ca","BLUE-00086","2014-09-27T17:33:09-0400",,"FEMALE","RIGHT","2014-09-27T17:29:35-0400","Cue Angle",,"0","0","930","1","930","Full"
"54272d14b6145e357c7b23ca","BLUE-00086","2014-09-27T17:33:09-0400",,"FEMALE","RIGHT","2014-09-27T17:29:35-0400","Cue Angle",,"1","0","930","1","871.92302942276","Full"
"54272d14b6145e357c7b23ca","BLUE-00086","2014-09-27T17:33:09-0400",,"FEMALE","RIGHT","2014-09-27T17:29:35-0400","Cue Angle",,"0","1","920","0","N/A","RightSmall"
"54272d14b6145e357c7b23ca","BLUE-00086","2014-09-27T17:33:09-0400",,"FEMALE","RIGHT","2014-09-27T17:29:35-0400","Cue Angle",,"0","1","920","0","N/A","LeftFull"
"54272d14b6145e357c7b23ca","BLUE-00086","2014-09-27T17:33:09-0400",,"FEMALE","RIGHT","2014-09-27T17:29:35-0400","Cue Angle",,"0","1","920","0","N/A","LeftBig"
"54272d14b6145e357c7b23ca","BLUE-00086","2014-09-27T17:33:09-0400",,"FEMALE","RIGHT","2014-09-27T17:29:35-0400","Cue Angle",,"0","1","920","0","N/A","RightFull"
"54272d14b6145e357c7b23ca","BLUE-00086","2014-09-27T17:33:09-0400",,"FEMALE","RIGHT","2014-09-27T17:29:35-0400","Cue Angle",,"1","0","920","1","886.7809772491455","LeftFull"
"54272d14b6145e357c7b23ca","BLUE-00086","2014-09-27T17:33:09-0400",,"FEMALE","RIGHT","2014-09-27T17:29:35-0400","Cue Angle",,"1","0","910","1","749.2660284042358","RightSmall"
"54272d14b6145e357c7b23ca","BLUE-00086","2014-09-27T17:33:09-0400",,"FEMALE","RIGHT","2014-09-27T17:29:35-0400","Cue Angle",,"1","0","890","1","874.4480013847351","LeftBig"
"54272d14b6145e357c7b23ca","BLUE-00086","2014-09-27T17:33:09-0400",,"FEMALE","RIGHT","2014-09-27T17:29:35-0400","Cue Angle",,"1","1","850","0","N/A","LeftSmall"
"54272d14b6145e357c7b23ca","BLUE-00086","2014-09-27T17:33:09-0400",,"FEMALE","RIGHT","2014-09-27T17:29:35-0400","Cue Angle",,"0","1","890","0","N/A","RightSmall"
"54272d14b6145e357c7b23ca","BLUE-00086","2014-09-27T17:33:09-0400",,"FEMALE","RIGHT","2014-09-27T17:29:35-0400","Cue Angle",,"0","1","890","0","N/A","RightBig"
"54272d14b6145e357c7b23ca","BLUE-00086","2014-09-27T17:33:09-0400",,"FEMALE","RIGHT","2014-09-27T17:29:35-0400","Cue Angle",,"0","1","890","0","N/A","LeftBig"
"54272d14b6145e357c7b23ca","BLUE-00086","2014-09-27T17:33:09-0400",,"FEMALE","RIGHT","2014-09-27T17:29:35-0400","Cue Angle",,"0","1","890","0","N/A","LeftBig"
"54272d14b6145e357c7b23ca","BLUE-00086","2014-09-27T17:33:09-0400",,"FEMALE","RIGHT","2014-09-27T17:29:35-0400","Cue Angle",,"1","0","890","1","849.9889969825745","Full"
"54274389b6145eb0087b23d4","GREEN-00073","2014-09-27T19:08:56-0400",,"FEMALE","RIGHT","2014-09-27T19:05:03-0400","Cue Angle",,"1","0","800","1","729.6770215034485","RightSmall"
"54274389b6145eb0087b23d4","GREEN-00073","2014-09-27T19:08:56-0400",,"FEMALE","RIGHT","2014-09-27T19:05:03-0400","Cue Angle",,"0","1","790","0","N/A","RightSmall"
"54274389b6145eb0087b23d4","GREEN-00073","2014-09-27T19:08:56-0400",,"FEMALE","RIGHT","2014-09-27T19:05:03-0400","Cue Angle",,"0","1","790","0","N/A","RightBig"
"54274389b6145eb0087b23d4","GREEN-00073","2014-09-27T19:08:56-0400",,"FEMALE","RIGHT","2014-09-27T19:05:03-0400","Cue Angle",,"0","1","790","0","N/A","RightSmall"
"54274389b6145eb0087b23d4","GREEN-00073","2014-09-27T19:08:56-0400",,"FEMALE","RIGHT","2014-09-27T19:05:03-0400","Cue Angle",,"0","1","790","0","N/A","Full"
"54274389b6145eb0087b23d4","GREEN-00073","2014-09-27T19:08:56-0400",,"FEMALE","RIGHT","2014-09-27T19:05:03-0400","Cue Angle",,"1","0","790","1","767.1619653701782","LeftFull"
"54274389b6145eb0087b23d4","GREEN-00073","2014-09-27T19:08:56-0400",,"FEMALE","RIGHT","2014-09-27T19:05:03-0400","Cue Angle",,"1","1","780","0","N/A","LeftSmall"
"54274389b6145eb0087b23d4","GREEN-00073","2014-09-27T19:08:56-0400",,"FEMALE","RIGHT","2014-09-27T19:05:03-0400","Cue Angle",,"0","0","820","1","820","RightSmall"
"54274389b6145eb0087b23d4","GREEN-00073","2014-09-27T19:08:56-0400",,"FEMALE","RIGHT","2014-09-27T19:05:03-0400","Cue Angle",,"0","0","820","1","820","RightSmall"
"54274389b6145eb0087b23d4","GREEN-00073","2014-09-27T19:08:56-0400",,"FEMALE","RIGHT","2014-09-27T19:05:03-0400","Cue Angle",,"1","0","820","0","820","RightSmall"
"54274389b6145eb0087b23d4","GREEN-00073","2014-09-27T19:08:56-0400",,"FEMALE","RIGHT","2014-09-27T19:05:03-0400","Cue Angle",,"0","0","860","1","860","LeftSmall"
"54274389b6145eb0087b23d4","GREEN-00073","2014-09-27T19:08:56-0400",,"FEMALE","RIGHT","2014-09-27T19:05:03-0400","Cue Angle",,"0","0","860","1","860","LeftFull"
"54274389b6145eb0087b23d4","GREEN-00073","2014-09-27T19:08:56-0400",,"FEMALE","RIGHT","2014-09-27T19:05:03-0400","Cue Angle",,"0","0","860","1","860","LeftBig"
"54274389b6145eb0087b23d4","GREEN-00073","2014-09-27T19:08:56-0400",,"FEMALE","RIGHT","2014-09-27T19:05:03-0400","Cue Angle",,"0","0","860","1","860","LeftBig"
"54274389b6145eb0087b23d4","GREEN-00073","2014-09-27T19:08:56-0400",,"FEMALE","RIGHT","2014-09-27T19:05:03-0400","Cue Angle",,"1","0","860","0","860","LeftSmall"
"54274389b6145eb0087b23d4","GREEN-00073","2014-09-27T19:08:56-0400",,"FEMALE","RIGHT","2014-09-27T19:05:03-0400","Cue Angle",,"1","0","900","1","770.5590128898621","RightSmall"
